,Energy Type,HRM Building ID,billTimeFrame,End Date,Cost,Consumption,Consumption(kWh),Emission_consumption,Emission_CO2,Emission_SOx,Emission_PM,Emission_NOx,Emission_VOC,Emission_CO,Emission_NH3,GHG&CAC,Season
7359,Electricity,BL89,28,9/10/2020,37322.27,249600,249600,249.6,49920,232.95168,15.07584,109.64928,0.8736,15.99936,0.1248,50294.54976,Fall
7360,Electricity,BL279,28,9/8/2020,2518.36,17440,17440,17.44,3488,16.276752,1.053376,7.661392,0.06104,1.117904,0.00872,3514.170464,Fall
7361,Electricity,BL804,28,9/9/2020,1307.19,7080,7080,7.08,1416,6.607764,0.427632,3.110244,0.02478,0.453828,0.00354,1426.624248,Fall
7362,Electricity,BL501,22,9/4/2020,1929.47,12240,12240,12.24,2448,11.423592,0.739296,5.377032,0.04284,0.784584,0.00612,2466.367344,Fall
7363,Fuel Oil,BL414,14,1/12/2020,1567.2,1835.4,20189.4,0.018354,5.028996,0.007815133,0.00018354,0.00403788,0.000146832,0.00110124,0,5.042280625,Winter
7364,Fuel Oil,BL414,14,1/26/2020,1972.68,2496.9,27465.9,0.024969,6.841506,0.0106318,0.00024969,0.00549318,0.000199752,0.00149814,0,6.859578562,Winter
7365,Fuel Oil,BL414,0,1/26/2020,7.35,9.3,102.3,9.30E-05,0.025482,3.96E-05,9.30E-07,2.05E-05,7.44E-07,5.58E-06,0,0.025549313,Winter
7366,Fuel Oil,BL414,0,1/26/2020,1600.86,2281.3,25094.3,0.022813,6.250762,0.009713775,0.00022813,0.00501886,0.000182504,0.00136878,0,6.267274049,Winter
7367,Fuel Oil,BL414,27,2/22/2020,1485.96,2040,22440,0.0204,5.5896,0.00868632,0.000204,0.004488,0.0001632,0.001224,0,5.60436552,Winter
7368,Fuel Oil,BL414,14,3/7/2020,1286.97,1980,21780,0.0198,5.4252,0.00843084,0.000198,0.004356,0.0001584,0.001188,0,5.43953124,Spring
7369,Fuel Oil,BL414,14,3/21/2020,826.6,1836.9,20205.9,0.018369,5.033106,0.00782152,0.00018369,0.00404118,0.000146952,0.00110214,0,5.046401482,Spring
7370,Fuel Oil,BL414,14,4/4/2020,888.47,2052,22572,0.02052,5.62248,0.008737416,0.0002052,0.0045144,0.00016416,0.0012312,0,5.637332376,Spring
7371,Fuel Oil,BL414,15,4/19/2020,930.65,2444.9,26893.9,0.024449,6.699026,0.010410384,0.00024449,0.00537878,0.000195592,0.00146694,0,6.716722186,Spring
7372,Fuel Oil,BL414,13,5/2/2020,487.88,1891.4,20805.4,0.018914,5.182436,0.008053581,0.00018914,0.00416108,0.000151312,0.00113484,0,5.196125953,Spring
7373,Fuel Oil,BL414,18,5/20/2020,768.58,2390.3,26293.3,0.023903,6.549422,0.010177897,0.00023903,0.00525866,0.000191224,0.00143418,0,6.566722991,Spring
7374,Fuel Oil,BL414,14,6/3/2020,504.08,1185,13035,0.01185,3.2469,0.00504573,0.0001185,0.002607,9.48E-05,0.000711,0,3.25547703,Summer
7375,Fuel Oil,BL414,91,9/2/2020,7,13.8,151.8,0.000138,0.037812,5.88E-05,1.38E-06,3.04E-05,1.10E-06,8.28E-06,0,0.037911884,Fall
7376,Fuel Oil,BL100,7,1/4/2020,606.64,704,7744,0.00704,1.92896,0.002997632,7.04E-05,0.0015488,5.63E-05,0.0004224,0,1.934055552,Winter
7377,Fuel Oil,BL100,7,1/11/2020,674.57,790,8690,0.0079,2.1646,0.00336382,7.90E-05,0.001738,6.32E-05,0.000474,0,2.17031802,Winter
7378,Fuel Oil,BL100,7,1/18/2020,708.41,869.7,9566.7,0.008697,2.382978,0.003703183,8.70E-05,0.00191334,6.96E-05,0.00052182,0,2.389272889,Winter
7379,Fuel Oil,BL100,7,1/25/2020,816.99,1034.1,11375.1,0.010341,2.833434,0.004403198,0.00010341,0.00227502,8.27E-05,0.00062046,0,2.840918816,Winter
7380,Fuel Oil,BL100,7,2/1/2020,131.57,178.6,1964.6,0.001786,0.489364,0.000760479,1.79E-05,0.00039292,1.43E-05,0.00010716,0,0.490656707,Winter
7381,Fuel Oil,BL100,7,2/8/2020,1007.69,1436,15796,0.01436,3.93464,0.006114488,0.0001436,0.0031592,0.00011488,0.0008616,0,3.945033768,Winter
7382,Fuel Oil,BL100,9,2/17/2020,820.07,1146.1,12607.1,0.011461,3.140314,0.004880094,0.00011461,0.00252142,9.17E-05,0.00068766,0,3.148609472,Winter
7383,Fuel Oil,BL100,6,2/23/2020,547.55,751.7,8268.7,0.007517,2.059658,0.003200739,7.52E-05,0.00165374,6.01E-05,0.00045102,0,2.065098805,Winter
7384,Fuel Oil,BL100,6,2/29/2020,431.04,639.3,7032.3,0.006393,1.751682,0.002722139,6.39E-05,0.00140646,5.11E-05,0.00038358,0,1.756309253,Winter
7385,Fuel Oil,BL100,10,3/10/2020,747.87,1150.6,12656.6,0.011506,3.152644,0.004899255,0.00011506,0.00253132,9.20E-05,0.00069036,0,3.160972043,Spring
7386,Fuel Oil,BL100,4,3/14/2020,231,434.6,4780.6,0.004346,1.190804,0.001850527,4.35E-05,0.00095612,3.48E-05,0.00026076,0,1.193949635,Spring
7387,Fuel Oil,BL100,10,3/24/2020,499.54,1110.1,12211.1,0.011101,3.041674,0.004726806,0.00011101,0.00244222,8.88E-05,0.00066606,0,3.049708904,Spring
7388,Fuel Oil,BL100,4,3/28/2020,201.85,457.8,5035.8,0.004578,1.254372,0.001949312,4.58E-05,0.00100716,3.66E-05,0.00027468,0,1.257685556,Spring
7389,Fuel Oil,BL100,8,4/5/2020,293,676.7,7443.7,0.006767,1.854158,0.002881389,6.77E-05,0.00148874,5.41E-05,0.00040602,0,1.859055955,Spring
7390,Fuel Oil,BL100,0,4/5/2020,50.49,116.6,1282.6,0.001166,0.319484,0.000496483,1.17E-05,0.00025652,9.33E-06,7.00E-05,0,0.320327951,Spring
7391,Fuel Oil,BL100,13,4/18/2020,458.11,1203.5,13238.5,0.012035,3.29759,0.005124503,0.00012035,0.0026477,9.63E-05,0.0007221,0,3.306300933,Spring
7392,Fuel Oil,BL100,10,4/28/2020,301.48,942.7,10369.7,0.009427,2.582998,0.004014017,9.43E-05,0.00207394,7.54E-05,0.00056562,0,2.589821263,Spring
7393,Fuel Oil,BL100,5,5/3/2020,114.63,444.4,4888.4,0.004444,1.217656,0.001892255,4.44E-05,0.00097768,3.56E-05,0.00026664,0,1.220872567,Spring
7394,Fuel Oil,BL100,7,5/10/2020,43.6,147.9,1626.9,0.001479,0.405246,0.000629758,1.48E-05,0.00032538,1.18E-05,8.87E-05,0,0.4063165,Spring
7395,Fuel Oil,BL100,13,5/23/2020,587.37,1378.2,15160.2,0.013782,3.776268,0.005868376,0.00013782,0.00303204,0.000110256,0.00082692,0,3.786243412,Spring
7396,Fuel Oil,BL100,16,6/8/2020,114.78,261.7,2878.7,0.002617,0.717058,0.001114319,2.62E-05,0.00057574,2.09E-05,0.00015702,0,0.718952185,Summer
7397,Fuel Oil,BL100,26,7/4/2020,592.42,1210.4,13314.4,0.012104,3.316496,0.005153883,0.00012104,0.00266288,9.68E-05,0.00072624,0,3.325256875,Summer
7398,Fuel Oil,BL100,36,8/9/2020,590.21,1160.9,12769.9,0.011609,3.180866,0.004943112,0.00011609,0.00255398,9.29E-05,0.00069654,0,3.189268594,Summer
7399,Fuel Oil,BL100,41,9/19/2020,481.9,1031.1,11342.1,0.010311,2.825214,0.004390424,0.00010311,0.00226842,8.25E-05,0.00061866,0,2.832677102,Fall
7400,Fuel Oil,BL735,13,1/1/2020,254.74,293.7,3230.7,0.002937,0.804738,0.001250575,2.94E-05,0.00064614,2.35E-05,0.00017622,0,0.806863801,Winter
7401,Fuel Oil,BL735,0,1/1/2020,1306.98,1506.9,16575.9,0.015069,4.128906,0.00641638,0.00015069,0.00331518,0.000120552,0.00090414,0,4.139812942,Winter
7402,Fuel Oil,BL735,8,1/9/2020,615.25,714,7854,0.00714,1.95636,0.003040212,7.14E-05,0.0015708,5.71E-05,0.0004284,0,1.961527932,Winter
7403,Fuel Oil,BL735,11,1/20/2020,1231.27,1511.6,16627.6,0.015116,4.141784,0.006436393,0.00015116,0.00332552,0.000120928,0.00090696,0,4.152724961,Winter
7404,Fuel Oil,BL735,3,1/23/2020,419,514.4,5658.4,0.005144,1.409456,0.002190315,5.14E-05,0.00113168,4.12E-05,0.00030864,0,1.413179227,Winter
7405,Fuel Oil,BL735,4,1/27/2020,452.46,572.7,6299.7,0.005727,1.569198,0.002438557,5.73E-05,0.00125994,4.58E-05,0.00034362,0,1.573343203,Winter
7406,Fuel Oil,BL735,3,1/30/2020,344.93,436.6,4802.6,0.004366,1.196284,0.001859043,4.37E-05,0.00096052,3.49E-05,0.00026196,0,1.199444111,Winter
7407,Fuel Oil,BL735,4,2/3/2020,578.75,785.6,8641.6,0.007856,2.152544,0.003345085,7.86E-05,0.00172832,6.28E-05,0.00047136,0,2.158230173,Winter
7408,Fuel Oil,BL735,3,2/6/2020,172.68,234.4,2578.4,0.002344,0.642256,0.000998075,2.34E-05,0.00051568,1.88E-05,0.00014064,0,0.643952587,Winter
7409,Fuel Oil,BL735,2,2/8/2020,132.49,188.8,2076.8,0.001888,0.517312,0.00080391,1.89E-05,0.00041536,1.51E-05,0.00011328,0,0.518678534,Winter
7410,Fuel Oil,BL735,5,2/13/2020,501.1,714.1,7855.1,0.007141,1.956634,0.003040638,7.14E-05,0.00157102,5.71E-05,0.00042846,0,1.961802656,Winter
7411,Fuel Oil,BL735,3,2/16/2020,375.02,524.1,5765.1,0.005241,1.436034,0.002231618,5.24E-05,0.00115302,4.19E-05,0.00031446,0,1.439827436,Winter
7412,Fuel Oil,BL735,4,2/20/2020,352.39,492.5,5417.5,0.004925,1.34945,0.002097065,4.93E-05,0.0010835,3.94E-05,0.0002955,0,1.353014715,Winter
7413,Fuel Oil,BL735,3,2/23/2020,361.43,496.2,5458.2,0.004962,1.359588,0.00211282,4.96E-05,0.00109164,3.97E-05,0.00029772,0,1.363179496,Winter
7414,Fuel Oil,BL735,4,2/27/2020,369.52,507.3,5580.3,0.005073,1.390002,0.002160083,5.07E-05,0.00111606,4.06E-05,0.00030438,0,1.393673837,Winter
7415,Fuel Oil,BL735,3,3/1/2020,224.86,333.5,3668.5,0.003335,0.91379,0.001420043,3.34E-05,0.0007337,2.67E-05,0.0002001,0,0.916203873,Spring
7416,Fuel Oil,BL735,4,3/5/2020,311.97,462.7,5089.7,0.004627,1.267798,0.001970177,4.63E-05,0.00101794,3.70E-05,0.00027762,0,1.271147023,Spring
7417,Fuel Oil,BL735,3,3/8/2020,276.51,425.4,4679.4,0.004254,1.165596,0.001811353,4.25E-05,0.00093588,3.40E-05,0.00025524,0,1.168675045,Spring
7418,Fuel Oil,BL735,4,3/12/2020,338.84,521.3,5734.3,0.005213,1.428362,0.002219695,5.21E-05,0.00114686,4.17E-05,0.00031278,0,1.432135169,Spring
7419,Fuel Oil,BL735,3,3/15/2020,176.31,331.7,3648.7,0.003317,0.908858,0.001412379,3.32E-05,0.00072974,2.65E-05,0.00019902,0,0.911258845,Spring
7420,Fuel Oil,BL735,6,3/21/2020,308.92,686.5,7551.5,0.006865,1.88101,0.002923117,6.87E-05,0.0015103,5.49E-05,0.0004119,0,1.885978887,Spring
7421,Fuel Oil,BL735,1,3/22/2020,52.15,115.9,1274.9,0.001159,0.317566,0.000493502,1.16E-05,0.00025498,9.27E-06,6.95E-05,0,0.318404884,Spring
7422,Fuel Oil,BL735,10,4/1/2020,543.25,1232.1,13553.1,0.012321,3.375954,0.005246282,0.00012321,0.00271062,9.86E-05,0.00073926,0,3.38487194,Spring
7423,Fuel Oil,BL735,1,4/2/2020,45.77,103.8,1141.8,0.001038,0.284412,0.00044198,1.04E-05,0.00022836,8.30E-06,6.23E-05,0,0.285163304,Spring
7424,Fuel Oil,BL735,7,4/9/2020,334.51,772.6,8498.6,0.007726,2.116924,0.003289731,7.73E-05,0.00169972,6.18E-05,0.00046356,0,2.122516079,Spring
7425,Fuel Oil,BL735,3,4/12/2020,154.93,369,4059,0.00369,1.01106,0.001571202,3.69E-05,0.0008118,2.95E-05,0.0002214,0,1.013730822,Spring
7426,Fuel Oil,BL735,4,4/16/2020,142.67,339.8,3737.8,0.003398,0.931052,0.001446868,3.40E-05,0.00074756,2.72E-05,0.00020388,0,0.933511472,Spring
7427,Fuel Oil,BL735,2,4/18/2020,87.06,228.7,2515.7,0.002287,0.626638,0.000973805,2.29E-05,0.00050314,1.83E-05,0.00013722,0,0.628293331,Spring
7428,Fuel Oil,BL735,8,4/26/2020,280.26,876.3,9639.3,0.008763,2.401062,0.003731285,8.76E-05,0.00192786,7.01E-05,0.00052578,0,2.407404659,Spring
7429,Fuel Oil,BL735,7,5/3/2020,174.96,678.3,7461.3,0.006783,1.858542,0.002888201,6.78E-05,0.00149226,5.43E-05,0.00040698,0,1.863451535,Spring
7430,Fuel Oil,BL735,9,5/12/2020,265.57,901,9911,0.00901,2.46874,0.003836458,9.01E-05,0.0019822,7.21E-05,0.0005406,0,2.475261438,Spring
7431,Fuel Oil,BL735,9,5/21/2020,255.75,795.4,8749.4,0.007954,2.179396,0.003386813,7.95E-05,0.00174988,6.36E-05,0.00047724,0,2.185153105,Spring
7432,Fuel Oil,BL735,10,5/31/2020,343.46,807.4,8881.4,0.008074,2.212276,0.003437909,8.07E-05,0.00177628,6.46E-05,0.00048444,0,2.218119961,Spring
7433,Fuel Oil,BL735,11,6/11/2020,186.63,425.5,4680.5,0.004255,1.16587,0.001811779,4.26E-05,0.0009361,3.40E-05,0.0002553,0,1.168949769,Summer
7434,Fuel Oil,BL735,7,6/18/2020,8.3,17.8,195.8,0.000178,0.048772,7.58E-05,1.78E-06,3.92E-05,1.42E-06,1.07E-05,0,0.048900836,Summer
7435,Fuel Oil,BL718,13,1/6/2020,1343.56,1559.2,17151.2,0.015592,4.272208,0.006639074,0.00015592,0.00343024,0.000124736,0.00093552,0,4.28349349,Winter
7436,Fuel Oil,BL718,6,1/12/2020,671.23,786.1,8647.1,0.007861,2.153914,0.003347214,7.86E-05,0.00172942,6.29E-05,0.00047166,0,2.159603792,Winter
7437,Fuel Oil,BL718,11,1/23/2020,1149.74,1411.5,15526.5,0.014115,3.86751,0.006010167,0.00014115,0.0031053,0.00011292,0.0008469,0,3.877726437,Winter
7438,Fuel Oil,BL718,6,1/29/2020,820.39,1038.4,11422.4,0.010384,2.845216,0.004421507,0.00010384,0.00228448,8.31E-05,0.00062304,0,2.852731939,Winter
7439,Fuel Oil,BL718,6,2/4/2020,478.11,649,7139,0.00649,1.77826,0.002763442,6.49E-05,0.0014278,5.19E-05,0.0003894,0,1.782957462,Winter
7440,Fuel Oil,BL718,8,2/12/2020,768.11,1094.6,12040.6,0.010946,2.999204,0.004660807,0.00010946,0.00240812,8.76E-05,0.00065676,0,3.007126715,Winter
7441,Fuel Oil,BL718,8,2/20/2020,815.42,1139.6,12535.6,0.011396,3.122504,0.004852417,0.00011396,0.00250712,9.12E-05,0.00068376,0,3.130752425,Winter
7442,Fuel Oil,BL718,6,2/26/2020,513.82,705.4,7759.4,0.007054,1.932796,0.003003593,7.05E-05,0.00155188,5.64E-05,0.00042324,0,1.937901685,Winter
7443,Fuel Oil,BL718,7,3/4/2020,414.79,615.2,6767.2,0.006152,1.685648,0.002619522,6.15E-05,0.00135344,4.92E-05,0.00036912,0,1.690100818,Spring
7444,Fuel Oil,BL718,6,3/10/2020,682.41,1049.9,11548.9,0.010499,2.876726,0.004470474,0.00010499,0.00230978,8.40E-05,0.00062994,0,2.884325176,Spring
7445,Fuel Oil,BL718,8,3/18/2020,267.1,502.5,5527.5,0.005025,1.37685,0.002139645,5.03E-05,0.0011055,4.02E-05,0.0003015,0,1.380487095,Spring
7446,Fuel Oil,BL718,8,3/26/2020,552.95,1228.8,13516.8,0.012288,3.366912,0.00523223,0.00012288,0.00270336,9.83E-05,0.00073728,0,3.375806054,Spring
7447,Fuel Oil,BL718,13,4/8/2020,553.86,1279.2,14071.2,0.012792,3.505008,0.005446834,0.00012792,0.00281424,0.000102336,0.00076752,0,3.51426685,Spring
7448,Fuel Oil,BL718,9,4/17/2020,331.49,789.5,8684.5,0.007895,2.16323,0.003361691,7.90E-05,0.0017369,6.32E-05,0.0004737,0,2.168944401,Spring
7449,Fuel Oil,BL718,11,4/28/2020,300.73,940.3,10343.3,0.009403,2.576422,0.004003797,9.40E-05,0.00206866,7.52E-05,0.00056418,0,2.583227891,Spring
7450,Fuel Oil,BL718,10,5/8/2020,218.22,846,9306,0.00846,2.31804,0.003602268,8.46E-05,0.0018612,6.77E-05,0.0005076,0,2.324163348,Spring
7451,Fuel Oil,BL718,13,5/21/2020,279.93,870.6,9576.6,0.008706,2.385444,0.003707015,8.71E-05,0.00191532,6.96E-05,0.00052236,0,2.391745403,Spring
7452,Fuel Oil,BL718,16,6/6/2020,179.75,409.8,4507.8,0.004098,1.122852,0.001744928,4.10E-05,0.00090156,3.28E-05,0.00024588,0,1.125818132,Summer
7453,Fuel Oil,BL275,3,1/2/2020,299.4,345.2,3797.2,0.003452,0.945848,0.001469862,3.45E-05,0.00075944,2.76E-05,0.00020712,0,0.948346558,Winter
7454,Fuel Oil,BL275,4,1/6/2020,340.54,395.2,4347.2,0.003952,1.082848,0.001682762,3.95E-05,0.00086944,3.16E-05,0.00023712,0,1.085708458,Winter
7455,Fuel Oil,BL275,3,1/9/2020,288.58,334.9,3683.9,0.003349,0.917626,0.001426004,3.35E-05,0.00073678,2.68E-05,0.00020094,0,0.920050006,Winter
7456,Fuel Oil,BL275,4,1/13/2020,343.69,402.5,4427.5,0.004025,1.10285,0.001713845,4.03E-05,0.0008855,3.22E-05,0.0002415,0,1.105763295,Winter
7457,Fuel Oil,BL275,3,1/16/2020,292.54,342.6,3768.6,0.003426,0.938724,0.001458791,3.43E-05,0.00075372,2.74E-05,0.00020556,0,0.941203739,Winter
7458,Fuel Oil,BL275,4,1/20/2020,404.26,496.3,5459.3,0.004963,1.359862,0.002113245,4.96E-05,0.00109186,3.97E-05,0.00029778,0,1.363454219,Winter
7459,Fuel Oil,BL275,7,1/27/2020,603.99,764.5,8409.5,0.007645,2.09473,0.003255241,7.65E-05,0.0016819,6.12E-05,0.0004587,0,2.100263451,Winter
7460,Fuel Oil,BL275,3,1/30/2020,248.31,314.3,3457.3,0.003143,0.861182,0.001338289,3.14E-05,0.00069146,2.51E-05,0.00018858,0,0.863456903,Winter
7461,Fuel Oil,BL275,4,2/3/2020,352.21,478.1,5259.1,0.004781,1.309994,0.00203575,4.78E-05,0.00105182,3.82E-05,0.00028686,0,1.313454488,Winter
7462,Fuel Oil,BL275,3,2/6/2020,259.98,352.9,3881.9,0.003529,0.966946,0.001502648,3.53E-05,0.00077638,2.82E-05,0.00021174,0,0.96950029,Winter
7463,Fuel Oil,BL275,4,2/10/2020,290.24,413.6,4549.6,0.004136,1.133264,0.001761109,4.14E-05,0.00090992,3.31E-05,0.00024816,0,1.136257637,Winter
7464,Fuel Oil,BL275,3,2/13/2020,233.53,332.8,3660.8,0.003328,0.911872,0.001417062,3.33E-05,0.00073216,2.66E-05,0.00019968,0,0.914280806,Winter
7465,Fuel Oil,BL275,4,2/17/2020,358.12,500.5,5505.5,0.005005,1.37137,0.002131129,5.01E-05,0.0011011,4.00E-05,0.0003003,0,1.374992619,Winter
7466,Fuel Oil,BL275,3,2/20/2020,239.27,334.4,3678.4,0.003344,0.916256,0.001423875,3.34E-05,0.00073568,2.68E-05,0.00020064,0,0.918676387,Winter
7467,Fuel Oil,BL275,4,2/24/2020,309.65,425.1,4676.1,0.004251,1.164774,0.001810076,4.25E-05,0.00093522,3.40E-05,0.00025506,0,1.167850874,Winter
7468,Fuel Oil,BL275,3,2/27/2020,207.16,284.4,3128.4,0.002844,0.779256,0.001210975,2.84E-05,0.00062568,2.28E-05,0.00017064,0,0.781314487,Winter
7469,Fuel Oil,BL275,4,3/2/2020,328.83,487.7,5364.7,0.004877,1.336298,0.002076627,4.88E-05,0.00107294,3.90E-05,0.00029262,0,1.339827973,Spring
7470,Fuel Oil,BL275,3,3/5/2020,205.85,305.3,3358.3,0.003053,0.836522,0.001299967,3.05E-05,0.00067166,2.44E-05,0.00018318,0,0.838731761,Spring
7471,Fuel Oil,BL275,4,3/9/2020,260.77,401.2,4413.2,0.004012,1.099288,0.00170831,4.01E-05,0.00088264,3.21E-05,0.00024072,0,1.102191886,Spring
7472,Fuel Oil,BL275,3,3/12/2020,203.96,313.8,3451.8,0.003138,0.859812,0.00133616,3.14E-05,0.00069036,2.51E-05,0.00018828,0,0.862083284,Spring
7473,Fuel Oil,BL275,4,3/16/2020,241.79,454.9,5003.9,0.004549,1.246426,0.001936964,4.55E-05,0.00100078,3.64E-05,0.00027294,0,1.249718566,Spring
7474,Fuel Oil,BL275,3,3/19/2020,158.83,298.8,3286.8,0.002988,0.818712,0.00127229,2.99E-05,0.00065736,2.39E-05,0.00017928,0,0.820874714,Spring
7475,Fuel Oil,BL275,4,3/23/2020,199.97,444.4,4888.4,0.004444,1.217656,0.001892255,4.44E-05,0.00097768,3.56E-05,0.00026664,0,1.220872567,Spring
7476,Fuel Oil,BL275,3,3/26/2020,133.38,296.4,3260.4,0.002964,0.812136,0.001262071,2.96E-05,0.00065208,2.37E-05,0.00017784,0,0.814281343,Spring
7477,Fuel Oil,BL275,4,3/30/2020,181.53,411.7,4528.7,0.004117,1.128058,0.001753019,4.12E-05,0.00090574,3.29E-05,0.00024702,0,1.131037885,Spring
7478,Fuel Oil,BL275,7,4/6/2020,299.28,691.2,7603.2,0.006912,1.893888,0.00294313,6.91E-05,0.00152064,5.53E-05,0.00041472,0,1.898890906,Spring
7479,Fuel Oil,BL275,7,4/13/2020,298.86,711.8,7829.8,0.007118,1.950332,0.003030844,7.12E-05,0.00156596,5.69E-05,0.00042708,0,1.955484008,Spring
7480,Fuel Oil,BL275,7,4/20/2020,241.06,633.3,6966.3,0.006333,1.735242,0.002696591,6.33E-05,0.00139326,5.07E-05,0.00037998,0,1.739825825,Spring
7481,Fuel Oil,BL275,7,4/27/2020,217.48,680,7480,0.0068,1.8632,0.00289544,6.80E-05,0.001496,5.44E-05,0.000408,0,1.86812184,Spring
7482,Fuel Oil,BL275,3,4/30/2020,97.19,303.9,3342.9,0.003039,0.832686,0.001294006,3.04E-05,0.00066858,2.43E-05,0.00018234,0,0.834885628,Spring
7483,Fuel Oil,BL275,4,5/4/2020,86.85,336.7,3703.7,0.003367,0.922558,0.001433669,3.37E-05,0.00074074,2.69E-05,0.00020202,0,0.924995035,Spring
7484,Fuel Oil,BL275,7,5/11/2020,205.49,697.2,7669.2,0.006972,1.910328,0.002968678,6.97E-05,0.00153384,5.58E-05,0.00041832,0,1.915374334,Spring
7485,Fuel Oil,BL275,8,5/19/2020,196.4,610.8,6718.8,0.006108,1.673592,0.002600786,6.11E-05,0.00134376,4.89E-05,0.00036648,0,1.67801297,Spring
7486,Fuel Oil,BL275,6,5/25/2020,154.02,361.4,3975.4,0.003614,0.990236,0.001538841,3.61E-05,0.00079508,2.89E-05,0.00021684,0,0.992851813,Spring
7487,Fuel Oil,BL275,7,6/1/2020,76.27,179.3,1972.3,0.001793,0.491282,0.000763459,1.79E-05,0.00039446,1.43E-05,0.00010758,0,0.492579773,Summer
7488,Fuel Oil,BL275,14,6/15/2020,362.28,776.7,8543.7,0.007767,2.128158,0.003307189,7.77E-05,0.00170874,6.21E-05,0.00046602,0,2.133779755,Summer
7489,Fuel Oil,BL275,22,7/7/2020,38.42,78.5,863.5,0.000785,0.21509,0.000334253,7.85E-06,0.0001727,6.28E-06,4.71E-05,0,0.215658183,Summer
7490,Fuel Oil,BL275,76,9/21/2020,3.46,7.4,81.4,7.40E-05,0.020276,3.15E-05,7.40E-07,1.63E-05,5.92E-07,4.44E-06,0,0.020329561,Fall
7491,Fuel Oil,BL126,7,1/4/2020,1251.69,1452.6,15978.6,0.014526,3.980124,0.006185171,0.00014526,0.00319572,0.000116208,0.00087156,0,3.990637919,Winter
7492,Fuel Oil,BL126,7,1/11/2020,1225.05,1434.7,15781.7,0.014347,3.931078,0.006108953,0.00014347,0.00315634,0.000114776,0.00086082,0,3.941462359,Winter
7493,Fuel Oil,BL126,7,1/18/2020,1514.08,1858.8,20446.8,0.018588,5.093112,0.00791477,0.00018588,0.00408936,0.000148704,0.00111528,0,5.106565994,Winter
7494,Fuel Oil,BL126,7,1/25/2020,1513.34,1915.5,21070.5,0.019155,5.24847,0.008156199,0.00019155,0.0042141,0.00015324,0.0011493,0,5.262334389,Winter
7495,Fuel Oil,BL126,7,2/1/2020,1426.97,1937,21307,0.01937,5.30738,0.008247746,0.0001937,0.0042614,0.00015496,0.0011622,0,5.321400006,Winter
7496,Fuel Oil,BL126,7,2/8/2020,1058.14,1507.9,16586.9,0.015079,4.131646,0.006420638,0.00015079,0.00331738,0.000120632,0.00090474,0,4.14256018,Winter
7497,Fuel Oil,BL126,8,2/16/2020,1598.93,2234.6,24580.6,0.022346,6.122804,0.009514927,0.00022346,0.00491612,0.000178768,0.00134076,0,6.138978035,Winter
7498,Fuel Oil,BL126,7,2/23/2020,1252.94,1720.1,18921.1,0.017201,4.713074,0.007324186,0.00017201,0.00378422,0.000137608,0.00103206,0,4.725524084,Winter
7499,Fuel Oil,BL126,7,3/1/2020,975.76,1447.2,15919.2,0.014472,3.965328,0.006162178,0.00014472,0.00318384,0.000115776,0.00086832,0,3.975802834,Spring
7500,Fuel Oil,BL126,7,3/8/2020,1001.95,1541.5,16956.5,0.015415,4.22371,0.006563707,0.00015415,0.0033913,0.00012332,0.0009249,0,4.234867377,Spring
7501,Fuel Oil,BL126,7,3/15/2020,885.21,1665.4,18319.4,0.016654,4.563196,0.007091273,0.00016654,0.00366388,0.000133232,0.00099924,0,4.575250165,Spring
7502,Fuel Oil,BL126,7,3/22/2020,863.32,1918.5,21103.5,0.019185,5.25669,0.008168973,0.00019185,0.0042207,0.00015348,0.0011511,0,5.270576103,Spring
7503,Fuel Oil,BL126,8,3/30/2020,461.46,1046.6,11512.6,0.010466,2.867684,0.004456423,0.00010466,0.00230252,8.37E-05,0.00062796,0,2.875259291,Spring
7504,Fuel Oil,BL126,7,4/6/2020,499.95,1154.7,12701.7,0.011547,3.163878,0.004916713,0.00011547,0.00254034,9.24E-05,0.00069282,0,3.172235719,Spring
7505,Fuel Oil,BL126,7,4/13/2020,540.79,1288,14168,0.01288,3.52912,0.005484304,0.0001288,0.0028336,0.00010304,0.0007728,0,3.538442544,Spring
7506,Fuel Oil,BL126,7,4/20/2020,354.99,932.6,10258.6,0.009326,2.555324,0.003971011,9.33E-05,0.00205172,7.46E-05,0.00055956,0,2.562074159,Spring
